bench_equity,bench_drawdown,cnn_transformer_equity,cnn_transformer_drawdown,lstm_transformer_equity,lstm_transformer_drawdown,transformer_equity,transformer_drawdown,lstm_equity,lstm_drawdown,tcn_equity,tcn_drawdown,modern_tcn_equity,modern_tcn_drawdown,patchtst_equity,patchtst_drawdown,xgboost_equity,xgboost_drawdown
1.0100676,-0.019023359,1.0502113565107367,0.0,1.0006828131654688,-0.009065537161311421,0.9983642255002576,-0.00906553716131131,0.9709779128769731,-0.02222284334459268,0.9846608736321433,-0.039191907633356116,1.0089241653771757,-0.020133811367003096,0.9852395053714013,-0.022366040379244723,1.010067593064257,-0.019023315486176418
1.008533,-0.020513773,1.04861569832783,-0.0015193686232912729,0.9991624070972782,-0.010571131891886631,0.9968473422214158,-0.010571131891886631,0.9695026395022388,-0.023708447276986067,0.9831648107961639,-0.04065172930190242,1.007391237657021,-0.021622589309036266,0.9837425633805128,-0.02385142674255658,1.0085329280559516,-0.020513780680807225
1.0169384,-0.01235038,1.038908934412761,-0.010762045209192217,1.0074898163829127,-0.0023248457173548065,0.9876197845701836,-0.0197300186497279,0.9775828527141155,-0.015571652613893372,0.9740639087943915,-0.049532167760763635,0.99806607789674,-0.03067917558803035,0.9919414576731511,-0.015715823726107914,1.016938434918805,-0.01235036042002513
1.0004854,-0.028329551,1.055993868177548,0.0,0.9911896300841933,-0.018466240514570242,1.0038612644971152,-0.0036094067768066562,0.9926661119486763,-0.00038277330790870145,0.990082461348113,-0.03390165441981641,1.0144793478850136,-0.014738623405496698,1.0072462577829864,-0.0005291688558872742,1.0004853793405195,-0.028329552329691254
0.9884431,-0.040025055,1.0688592428916814,0.0,1.0022627183881736,-0.0075010228990503025,1.0160914977569429,0.0,1.0047599525296655,0.0,0.9771876107149026,-0.046484135525769466,1.0268389432800278,-0.002734996127691347,1.0195177310616625,0.0,0.9884429898614289,-0.040025109524021496
0.9871156,-0.041314304,1.0702965729573664,0.0,1.0036104939240402,-0.006166376986189714,1.017457869305793,0.0,1.0061110861781524,0.0,0.9775236543522712,-0.046156232331057256,1.0244350262200113,-0.005069678087170071,1.0208887099787642,0.0,0.9871155831748714,-0.04131428563393924
0.99117833,-0.037368596,1.0659095656488315,-0.0040988707423522674,0.9994968242337774,-0.010239972546326803,1.0132874410137196,-0.004098870742352045,1.0019871668834606,-0.004098870742352156,0.9805658318961757,-0.04318774959667415,1.0286513350814581,-0.0009748029360520105,1.0167042191142346,-0.0040988707423522674,0.9911782948882433,-0.037368583886763784
0.98186415,-0.046414495,1.0760209276936854,0.0,1.0089781860473919,-0.0008509753015027988,1.0228996224799365,0.0,1.0114921524236633,0.0,0.9713514607999121,-0.05217890843362716,1.0189851048072718,-0.010362636573355233,1.0263488125988016,0.0,0.981864198542462,-0.04641442538813101
0.98983383,-0.038674355,1.0673574155625374,-0.008051434603337237,1.0008544641662376,-0.008895558332850828,1.0146638130637609,-0.008051434603337349,1.0033481895066354,-0.008051434603337237,0.9792357131052312,-0.04448564710877334,1.0097705372832522,-0.019311815777807162,1.0180852322539495,-0.008051434603337237,0.9898337804942858,-0.03867437498581705
0.98667854,-0.04173881,1.070770657448287,-0.004879338412731249,1.004055040026603,-0.005726161517757067,1.017908549059602,-0.004879338412731027,1.0065567399101665,-0.004879338412731138,0.9761142525676799,-0.04753149225687936,1.005545693784862,-0.02341497976019724,1.0213409094126273,-0.004879338412731138,0.986678537029206,-0.04173874443441783
0.9782415,-0.049932837,1.0800058056880013,0.0,1.012714781560402,0.0,1.0266877738914069,0.0,1.0152380580244547,0.0,0.9677674827874767,-0.05567606686596116,0.996947255244067,-0.031765775082870484,1.0301497375553297,0.0,0.978241431870679,-0.0499328529298676
0.97211796,-0.05588001,1.0868089230521707,0.0,1.0190940227451248,0.0,1.0331550330351589,0.0,1.0216331937032965,0.0,0.9728902174206369,-0.05067742721002422,0.9907066465782268,-0.037826648276308994,1.0366388041236272,0.0,0.9721179163838727,-0.05588000533933435
0.9692996,-0.058617175,1.089968911698424,0.0,1.0220571246051051,0.0,1.036159018468994,0.0,1.0246036784170873,0.0,0.9757189778180637,-0.04791719172794551,0.9878344346083674,-0.04061613780627793,1.0396529189158545,0.0,0.9692995960211334,-0.058617155391788245
0.9698886,-0.05804515,1.0893069269699054,-0.0006073427612600657,1.021436385608882,-0.0006073427612600657,1.0355297147896123,-0.0006073427612601767,1.0242016283148125,-0.0003923957240675735,0.9753361098632765,-0.04829078495086958,0.9884347533007625,-0.040033108863897104,1.0390214932413282,-0.0006073427612599547,0.9698886508724691,-0.0580450658811178
0.9675623,-0.060304463,1.085608044153784,-0.004000910023979065,1.0238922184686445,0.0,1.0380194321490788,0.0,1.0217450533272618,-0.00278998128743968,0.9729967401281516,-0.05057348494711755,0.9860639661191606,-0.04233561511700856,1.0354933611311048,-0.004000910023979287,0.9675623470133716,-0.06030436997377375
